,train_acc,train_loss,test_acc,test_loss,com_time,except_users
0,0.06333333333333332,-0.654364985314537,0.0598,-0.0005109607815742493,2.485294117647059,0
1,0.006666666666666666,-0.6341684376160076,0.01,-7.94869568026904e-05,4.878431372549018,4
2,0.006666666666666666,-0.6448075883222869,0.0105,-8.717220422346408e-05,7.279901960784314,3
3,0.020000000000000004,-0.6622323592334797,0.0224,-0.000192706117247144,9.765196078431375,0
4,0.020000000000000004,-0.6807499469181886,0.0243,-0.00020141927034128459,12.250490196078431,0
5,0.023333333333333327,-0.6872014446188883,0.0215,-0.00018707332065823722,14.735784313725487,0
6,0.020000000000000004,-0.6898469476633543,0.0238,-0.00020945571401389317,17.221078431372543,0
7,0.023333333333333327,-0.6913261364445974,0.0228,-0.00019954926897480617,19.706372549019616,0
8,0.023333333333333327,-0.6934941575997111,0.0213,-0.00018465433892270086,22.191666666666688,0
9,0.023333333333333327,-0.6939179858544059,0.0233,-0.00020141665582195856,24.67696078431376,0
10,0.023333333333333327,-0.6945829277241437,0.0213,-0.00019123295396711911,27.162254901960832,0
11,0.023333333333333327,-0.6946515923951061,0.0231,-0.00020567186536209192,29.647549019607904,0
12,0.023333333333333327,-0.6952434004720398,0.0216,-0.00019228044273040724,32.13284313725498,0
13,0.023333333333333327,-0.6954220290536514,0.0204,-0.0001811280111258384,34.61813725490204,0
14,0.023333333333333327,-0.6961852563137217,0.021,-0.00018959979102946818,37.103431372549096,0
15,0.023333333333333327,-0.6963183029838981,0.0236,-0.00020512443108600565,39.588725490196154,0
16,0.023333333333333327,-0.6960825202566083,0.0209,-0.00019413080913072917,42.07401960784321,0
17,0.023333333333333327,-0.696882399801064,0.0217,-0.00019816937135765328,44.55931372549027,0
18,0.023333333333333327,-0.6975216775636415,0.0241,-0.00022069107661081943,47.04460784313733,0
19,0.023333333333333327,-0.6973145027559562,0.0231,-0.0002156680827960372,49.529901960784386,0
20,0.023333333333333327,-0.6974955251845586,0.0232,-0.00021195141674543264,52.015196078431444,0
21,0.023333333333333327,-0.6983105225797485,0.0233,-0.00020686733730399283,54.5004901960785,0
22,0.023333333333333327,-0.6976044676254032,0.0222,-0.00020463732841890305,56.98578431372556,0
23,0.020000000000000004,-0.6973248935080183,0.0212,-0.00019169764137623132,59.47107843137262,0
24,0.023333333333333327,-0.6982171103086935,0.0255,-0.00022795752878300847,61.956372549019676,0
25,0.023333333333333327,-0.6980077751196523,0.0231,-0.00020128736434853637,64.44166666666673,0
26,0.023333333333333327,-0.696948266173729,0.0208,-0.00018824309269257355,66.92696078431385,0
27,0.020000000000000004,-0.6976246411674072,0.021,-0.000189538779729628,69.41225490196096,0
28,0.020000000000000004,-0.6978464960738637,0.0212,-0.00019353977248392766,71.89754901960808,0
29,0.023333333333333327,-0.697921894965498,0.0216,-0.00020226419012906263,74.3828431372552,0
30,0.023333333333333327,-0.6983250645493956,0.0204,-0.00018363734575686975,76.86813725490231,0
31,0.020000000000000004,-0.6990248739655255,0.025,-0.00022288723864767235,79.35343137254942,0
32,0.023333333333333327,-0.6983607267227374,0.0237,-0.0002127636154735228,81.83872549019654,0
33,0.023333333333333327,-0.6985095421905407,0.0221,-0.00019808058716880623,84.32401960784365,0
34,0.020000000000000004,-0.6979184341695092,0.0231,-0.00020304608973383437,86.80931372549077,0
35,0.020000000000000004,-0.6982018588072963,0.0223,-0.00019728730872739107,89.29460784313788,0
36,0.020000000000000004,-0.6984940618091854,0.0229,-0.00020591665805841331,91.779901960785,0
37,0.020000000000000004,-0.6986874162464713,0.0217,-0.00019610504329029937,94.26519607843211,0
38,0.023333333333333327,-0.698164459610904,0.0221,-0.00019159163769363657,96.75049019607923,0
39,0.020000000000000004,-0.6996135158668766,0.0225,-0.00019954201276996172,99.23578431372634,0
40,0.023333333333333327,-0.6987456433160669,0.0219,-0.00019568505701317917,101.72107843137346,0
41,0.023333333333333327,-0.6990179999072409,0.0235,-0.00021122454825381283,104.20637254902057,0
42,0.020000000000000004,-0.6983271874129493,0.0204,-0.00018628452050033957,106.69166666666769,0
43,0.023333333333333327,-0.6988909103051542,0.0214,-0.00018994898632954574,109.1769607843148,0
44,0.023333333333333327,-0.6992538812010072,0.0258,-0.00022513897522876504,111.66225490196192,0
45,0.020000000000000004,-0.6984303192649468,0.021,-0.00019758072266122325,114.14754901960903,0
46,0.020000000000000004,-0.6987117215730445,0.0214,-0.00018864070263080067,116.63284313725615,0
47,0.023333333333333327,-0.6990145262403813,0.0236,-0.00020836064660397825,119.11813725490326,0
48,0.023333333333333327,-0.6988554612875727,0.0235,-0.00021483608471462503,121.60343137255038,0
49,0.023333333333333327,-0.699372209747422,0.022,-0.00020321302066731733,124.08872549019749,0
